text,label
All my love to the prettiest gypsy I know ️ dani_alvarado @ The Ivy Miami,0
On the giant bean with this baby sarinapagente #milleniumpark #cloudgate @ Millennium Park,0
Stony we meet again @ Stony Brook University,4
#Repost kickasstaneda・・・he gonna die or he gon learn. #CrossFit #Trussville…,1
Me and my date to the @user game #attpark @ AT&amp;T Park,4
Sister Love is the best love Thanks for all the support tonight…,0
#sagey #stefanogirls @ Discovery Depot,3
“She’s fire and ice. You’ll fear the cold and crave the burn” -Jm storm #girlonfire…,3
"@ Starrett City, Brooklyn",3
@ Bluefin Bay Family of Resorts,0
Didn't choose to be a badass it just happened that way @ Hell,1
"Off to Albany! Happy Thanksgiving! ️ (@ Chinatown Bus to Albany in New York, NY)",0
"Day in the life of a #HairBarb @user @ Los Angeles, California",0
Dreaming of last weekend and also this pic of @user and @user is .…,0
"@ Fairfield County, Connecticut",0
"Stay makin fire @ Ladera Heights, California",0
Today’s #TBT goes to @user for that epic freestyle on @user Straight ...#Miracle…,3
OH just a little fat crying Fasted Friday workout! Going on 20hrs fasted and feeling great...…,1
@ the description - Drinking an 2016 Big Mistake by @user at @user — #photo,3
Nikon owners are weird. #blackandwhite #blackandwhitephotography #canont6s#canonusa #coworkers…,3
5 Rounds:20 pull-ups15 hand release push-ups10 DB hang squat cleans10 burpees …,3
These two tho ️ ️ #instadog #instadogs #dogsofinstagram #goldenretriever #golden #goldenlove…,0
BAD GIRLS CLUB @user Will be In the building Pull Up @user Artist Only a few…,3
TONIGHT ON MY SOUNDCLOUD ️ CALL COURTNEY FA DA DRANK GOT A LIL BITCH AND SHE STUCK IN HA WAYZ…,1
"Nothing Like Some Red ️ @ Central LA, Los Angeles, California",4
"The one and only, happy birthday my king @user #MichaelJackson #KingOfPop @ MTV…",0
Weekend Getaways ️ @ Cayucos State Beach,0
Finally Got To Witness Cudder In Person Last Night Wit The Lil Bro's. Epic Night …,3
"slightly better view than the library @ Pacific Beach, San Diego, Kalifornien",0
It's no secret that I absolutely love .snacks and I am a self-proclaimed #snackqueen . This one…,1
"27 / 1 was a blast ️ @ Los Angeles, California",3
"Bored @ Launch Trampoline Park - Columbia, MD",3
Hahahahahahaha these fuckinnnnn rock dude @ University of Iowa,3
Sin bandera love It!!! #amazingconcert #sinbandera #romanticmusic #latinartist #rebel @ REBEL,1
Who can relate? #wakeuptired #dontwanttowakeup #comedy…,1
Surprise lunch with my niecey at my old stompin' grounds Cheers to Pre K adventures and…,0
I love my daughter @ Victoria Gardens,0
Did you guys know? SPM's tomorrow . Just wanted to wish my…,1
"I love you, PMP - Drinking a Pluff Mud Porter by @user at @user — #photo",1
Who wore it better??? They’re both EVIL obviously . Who wore it best though?! I think it was…,1
#itsfunnycauseitstrue @ The Dailey Method Boulder,3
"Brown Dogs eagerly await Santa @ Carroll Township, Washington…",0
"6/30 The dancers are GOD DAMN HOT!!! Dance intro before ""The Call""backstreetboys…",3
Love this man and his preaching style!!! #napleschurch #pastor #ilovemychurch #ministry @ Living…,0
my bestie came to town ️ @ Downtown Los Angeles,0
"Cause, breakfast @ Bean &amp; Barrel",3
"Oh yeah, Crashers were awesome tonight! So were my friends! ️ @ New Albany Amphitheater",1
_iamlexluther #StlModel #Stl #StLouis #picoftheday #instapic #kingyellaphotography @ King…,3
"Catching up with old friends and slinging wax #scentsygirl (@ Samoset Resort in Rockport, ME w/ @user",0
I think I’ll keep him #ShotOniPhoneX @ Dr. Limon,1
Editorial for HUF Magazine with the officialchristophergeorge @user photography by…,3
Product Spotlight WHY IS A MULTI VITAMIN IMPORTANT?M-Factor is a pharmaceutical-grade…,0
Beautiful kids ️ ️ ️ @ Parker D Residents Association,0
So thankful to have some family fun time together ️ 2017 JUL Yogi…,2
"My 2 favorite couples ️, thank you for helping me move in more stuff in to my new apartment.…",0
Thank you so much clintcruz16 for the best and most magical birthday a girl could ask for ️…,0
Babygirl ran acrooss Chuck e Cheese on YouTube and fell in love with him We decided to surprise…,1
TONIGHT We will be celebrating Life! It's big Bro @user bday so we going crazy @user,2
@ Downtown Palm Springs,3
Keeping warm @ The Slab - Outdoor Pub,3
Little to big!! Gameday!! Lebanon@home tonight... #gobison #schs Go…,0
For my hockey fans: what are your thoughts on how amazing the lightning are still doing as we…,0
"We back! Pull up this Saturday @user @ Southeast, Washington, D.C.",3
Cousin Love #RehearsalDinner @ Urbn Coal Fired Pizza,2
"The Whitko Gospel Choir will always hold a special place in my heart. ️ (Oh, and their director…",0
My finished painting Even though I do not like the left hand corner of the painting where one…,2
#amores @ Walt Disney's Magic Kingdom,3
#tfw there’s a 45min line and you know Virginia at the counter so she sneaks you in to take your order.,1
Just a little ice cream @ Disney's Blizzard Beach Water Park,0
Soooo this happened last night! Lip Sync Battle at my church My Family did Ray Charles and the…,2
Hey yall.... @ Belle Isle Park,0
Disneyland time ...#losangeles #picoftheday #disneyland #DisneyCaliforniaAdventure #disney…,0
Bowling match club with my hunny! We have a photo bomber!! #greatday #selfie #thankful…,3
When you win a squad for yourself by yourself #sorrybae #betterlucknexttime #hestillfinancedit…,1
I got a new #Vape mod yesterday. Isn't it cute? #vapelove #joytechpenguin #vapecommunity…,1
Also...#govote. The country needs us now more than ever …,0
Made it on the big screen at Ford Field #contestant #millerlight…,3
So happy to have my fave oppas at #unfo this year @ The Beverly Hilton,0
"Happy birthday To the man I call ""APA"" to the man that raised me and made sure I stayed out of…",2
"@ Taylors, South Carolina",0
Summer of love #beachbabe #partnerincrime #tastetester #pocketfulofsunshine #fundad #gymbuddy…,0
"Ok, the viewing box didn't work but eclipse glasses do! Who would have thunk it!! Thanks Susan…",1
NEW REKSTIZZY - AWREADY FEAT @user @user @user prod. bigbananamusic GO…,3
My date for the evening ....#niece #fintechchristmasparty #2017…,0
They need to STOP!! . .#freethejuice #party #lol #savage #nochill #freeojsimpson #lmao…,1
First thing #LoveYourself before letting anyone in to your life and more importantly your ️…,1
"Issa Thursday night @ Hammond, Louisiana",3
It's gonna be a good night ️ @ House of Blues Boston,1
"Visiting my mom and hanging out with her for the day. (@ South Mountain in Allentown, PA)",0
Trust me when I say @user is always lit join us this Saturday sept16 bassline2239…,1
One of my favorite photos with one of my favorite people. #throwback #sisters ️ #pondering @user,0
Why a nice weekend. And three Aldi’s so so good ️ ️ @ Rincon Parkway,0
Clearly i’m the goofy friend that laughs when they’re not supposed to @ Cantina Ann Arbor,1
Thankful for a great weekend with great people! Already looking…,0
️ #familygoals #zoëinthewild #pumpkinpatch @ Lil Bitz Pumpkin Patch by Dakota Clydesdales LLC,3
*disclaimer - play video at your own risk * - I will be full of tips this year - my goal is to…,4
Love these two @ Yavapai College,0
"So much love, so much of my heart, in one picture-perfect Christmas room ️ @ Lexington, Michigan",0
"""PARTY MONSTER"" theweeknd PERFORMANCE!!! #tmobilearena #starboytour #starboy #partymonster…",3
My #MCM just hit 150k(+) on his #Xanax video on #YouTube …,3
-Tag those #friends below. #appreciation -One can never have too many genuine &amp; kind…,0
Thank you to such an amazing group of people @user ️ #jordynwoods #additionelle…,0
"Starbucks Holiday Drinks Buy 1 , Get 1 Free ... Thanks For The Free Frap safiyadiva …",0
Went to Mike (with this) Stud @ First Avenue &amp; 7th St Entry,0
5 DAYS good thing this guy is worth making a bagillion and a half paper flowers for.Photo…,0
The sky is the limit. @ Sky Zone Des Moines,3
Congrats to our COLTS men's soccer team on their WIN last night against Fleming 2-0 #LETSGO…,3
Which one you chill-deficient folks did this?? Guess he had a change of mind. #imdying LMAO…,1
Blood is thicker than water ️ Amazing caption the of @user and her son moussasanogo2…,4
"Last night was nothing but good vibes and positive energy #fashionnova #novababe @ New York,…",1
How is everyone today? @ CVI Orlando,1
Y'all seem to get a kick out of my mediocre dancing Paris choreo: @user (If you can't…,1
Congrats to our newest Certified Makeup Artists It was an honor to be a part of your growth.…,0
"when you have no idea what is happening on the field, but the lighting is . #saturdayselfie…",1
"Spice Girls were that forever! @ Pasadena, California",0
"School back. Rush hour in the parking lot. (@ Jewish Community Center of Northern Virginia in Fairfax, VA)",0
together we have a combined 8 hrs of sleep @ Club Getaway,1
FRESH LOAD of SMOKED WINGS are UP! Come and get it!! 256-379-5525 to reserve.…,1
I did 3 laps and I was worked... #snowdance #dirtyskibum @ Homewood Mountain Resort,1
Baby Adelyn It is such a privilege to get to make these lasting images for their families!…,0
How did I get so lucky? @ Tamarack Nature Center,1
At the doctor’s office getting my prescription refilled . Amazing what a difference a hot…,1
Wrecked Tech with my best girls ️ @ Oklahoma Memorial Stadium,0
Past two days have been amazing today was the first day of…,2
NEW Liberty Station Park location starting NOV 2017. DM or text for more details…,3
This wild beast had her first trip to the beauty parlor...she certainly has my heart ️…,0
"My stunningly, beautiful Daughter!!! #WeddingGlow #AlwaysMyBabyGirl …",0
ALO 'Airbrushed' Leggings By Alo Yoga ️ #ayisha #ayishacottontail #therealayisha #fashion…,3
Only ONE day left until Girls' Night Out by Shawn Yancy 2017 Click the link in my bio to get…,3
"#CTRL Live Sounds Amazingggg .. The Whole Tour Is DOPE! From Ravyn, Smino, To SZA! One of hell…",3
Man this was long over due #Bath #scrubadubdub #carwash #bmw #645 #Chevelle…,3
Here's to seeing the world together! #travelbuddy #bestfriendsfor10years #bestfriendsforlife…,0
"I Need it ,I Need it ,I Need It Packaso Redd Feat. @user NC we got another 1…",1
My Friday night with Tweedledee &amp; Tweedledum.. #fridaynight #jackassinthemaking…,0
"Yall know what time it is,juice switch ,vapin on that #sickboyeliquid #sickerthanmost #vapelyfe…",1
About to have some beer out of the tankard my sister got me for Christmas! She gets me. …,0
"Sassy 8am farm faces @ Interlaken, New York",0
I swear this is the straight makonnen ! Am I tripping or do this Jam !!!?!? Jay servin why…,1
Annual CP trip with my fav girl @ Cedar Point Shores,0
This family surely knows how to celebrate a wedding #welbythedonnellys #mrandmrskdonn @ Crossed…,0
Taking a break on the square. ️ #girlsweekend #goldrush @user,3
These are my people @ Uptown Alley Richmond,2
"New Heat @user X @user | ""I Really Can't Tell "" | An @user Production |…",3
Yeah sexmatize isn't love ️ it may make you catch feelings but no real love is involved and…,1
Happy birthday to this babe I miss you a lot and I am SO EXCITED to see YOUR show in January…,2
Yay! They had clementine juice #clementinejuice #starbucks #clementines #citrus #yum @user,2
For the Creative Hoodie —&gt; $22 after Discount ......#teneighteen #like4like #beanie…,4
and I'm coming for you next @ Bell Light Box,1
My Happy Place funko._pop yall should sponsor me to talk about my love for #PopFunko…,0
Summer nights in the Alley with my love #downtownaiken #ampthealley #myfireman #firemansgirl…,0
All my loves.. #myfamily #familyphotography #family #familyfirst # ️ #blessed #blessings…,0
Glad to be connected @user Stream/Download for free Check the link in…,3
You know we saucy @ Taco Bell,1
#TOYKOTUESDAY | bonnierollup • #HeyBeautiful I’m going UP for my sister PERIOD &amp; it’s her…,2
Oh to have this much energy. #mimilovesryleigh #energy #littlegirlsWhether BUYING or SELLING…,1
Hanging out with the ladies to see Girls Trip. @ iPic Theaters,0
The Dhillon-Erickson clan 2017. Our extended family keeps growing! ️ @ Twin Lakes Idaho,0
Tried a new recipe this year. 350 degrees to get the sparkles just right. …,0
Ice cream social with this little one last night ️…,4
"Richie, a boy and his donut! @ Dunkin Donuts",4
Filling in for @user with these precious Cherubs #thecutestkidsever #3under7…,3
Finally met this talkative chunky monkey. Sorry it took me 5 months to visit. #TitaAwesomefail…,1
Is too late to say I AM SORRY now ? Yeah... always fun when boating with me right?? aglickf…,1
Unforgettable trip #route66ilmito #arizona #monumentvalley #ontheroad @ Monument Valley…,0
Still loving on this band after all these years #hanson #25years @ Carnegie Library Music Hall…,0
#lifelessons #chicago @user @user ️ @ Longman &amp; Eagle,3
How cute is the new potterybarnkids_manhattanbeach Molly collection on the Ava Bed! Stop by…,0
Chelsea's in town! ️ @ Grand Woods Lounge,0
"My current view... the Roann Covered Bridge in Roann, Indiana @ Roann, Indiana",0
@user New Video ft. @user &amp; Ya Boi! #freeicewearvezzo LINK IN DA BIO #3525World…,3
"Yellow fire, blue fire, green fire, red fire. We can make the color your heart…",3
What did you have for lunch ok this #foodie #friday ...? Was it as ours? #corn from @user,1
"Lazy days with my pup are the best @ Lafayette, Louisiana",0
